Alanine,Arginine,Asparagine,Aspartate,Cysteine,Glutamate,Glutamine,Glycine,Histidine,Leucine,Isoleucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Cystine,AMP,Adenosine,Adenine,GMP,Cytidine,Cytosine,Thymidine,Thymine,UMP,Uracil,IDP,IMP,Inosine,Hypoxanthine,Xanthine,Allantoate,(S)(+)-Allantoin,5-Hydroxyisourate,Urate,Pyridoxal,4-Pyridoxate,Pyridoxamine 5'-phosphate,Nicotinamide,Phosphate,Diphosphate,D-Glucose,D-Hexose 6-phosphate,D-Glyceraldehyde 3-phosphate,"Glyceric acid 1,3-biphosphate",2-Phospho-D-glyceric acid,Pyruvate,Lactate,Maltose,Mannitol,D-Ribose,D-Arabitol,Citrate,2-Oxoglutarate,2-Oxoglutaramate,Succinate,Fumarate,Malate,2-Hydroxyglutarate,alpha-D-Ribose 1-phosphate,Glutathione,Glutathione disulfide,5-Oxoproline,S-Glutathionyl-L-cysteine,Dehydroascorbate,gamma-Glutamyl-Se-methylselenocysteine,gamma-L-Glutamyl-D-alanine,gamma-Glutamyl-gamma-aminobutyrate,(5-L-Glutamyl)-L-glutamine,L-Homocysteine,Dimethylglycine,Ornithine,L-Citrulline,Putrescine,Spermidine,Spermine,Carnosine,5-Guanidino-2-oxopentanoate,Creatine,Creatinine,4-Acetamidobutanoate,Guanidinoacetate,trans-4-Hydroxy-L-proline,Pantothenate,Taurine,Hypotaurine,L-Methionine S-oxide,5-Hydroxyindoleacetate,3-Methyleneoxindole,Indole,Indole-3-acetaldehyde,Indole-3-acetate,Indoxyl,6-Hydroxykynurenic acid,kynurenine,L-Formylkynurenine,Anthranilate,Picolinic acid,L-Adrenaline,Serotonin,Glycerol 3-phosphate,Ethanolamine phosphate,Choline,L-Carnitine,CAR 3:0,CAR 4:0,CAR 4:0;O,CAR 5:0,CAR 5:0;O,CAR 6:0,CAR 6:1;O2,CAR 8:0,CAR 8:1,CAR 10:0,CAR 10:1,CAR 12:0,CAR 12:1,CAR 14:0,CAR 14:1,CAR 16:0,CAR 16:1,CAR 18:0,CAR 18:1,Linoleoyl-CoA,Butanoic acid,Heptanoic acid,Octanoic acid,Nonanoic acid ,Decanoic acid ,Dodecanoic acid,Tetradecanoic acid,Hexadecanoic acid,Stearic acid,Myristoleic acid,Hexadecenoic acid,Oleic acid,Linoleate,Linolenic acid,Arachidonic acid,Eicosapentaenoic acid,Docosahexaenoic acid,Dodecanedioic acid,Docosapentaenoic acid,Cholic acid,Glycocholate,Taurocholate,Taurochenodeoxycholate,Deoxycholic acid,13(S)-HODE,9(S)-HODE,Triacanthine,2-Methyleneglutarate,6-Pyruvoyltetrahydropterin,6-Lactoyltetrahydropterin,4-Aminobenzoate,Leucocyanidin,Methylenediurea,beta-Butoxyethyl nicotinate,3-Oxalomalate,cis-p-Coumarate,N6-Methyl-L-lysine,"D-Glucono-1,5-lactone",Catechin,Glucosinolate,Pyridoxamine,N-Amidino-L-aspartate,N-Acyl-D-glutamate,6-Carboxyhexanoate,N-Acetylmethionine,"7,8-Dihydroxycoumarin",10-Hydroxydecanoic acid,trans-Homoaconitate,2-Oxo-7-methylthioheptanoic acid,L-Homocitrulline,Homomethionine,TMAO,Betaine,3-Indolepropionic acid,Indole-3-carbinol
24.59792473,21.19281172,22.40133084,21.43842639,14.18355785,20.88113264,24.38877416,20.8986405,20.96481888,26.79221237,27.86961613,23.58501971,26.91855284,26.81084549,24.72025538,19.62188553,20.49893878,26.78053948,26.53501067,25.40838025,15.63656798,17.35520482,18.12300994,20.49599649,16.58827544,21.67028453,19.76530067,18.24296473,19.84666109,15.83812057,21.15882045,21.73548578,15.32885021,20.20174584,23.12868412,22.75589428,19.15448686,20.98261764,20.73554859,23.9861758,22.34250253,20.0827182,19.06981948,20.94191733,25.73177195,20.87052652,27.84124749,18.13996596,27.02616887,0,16.4680194,22.41276597,28.12471886,18.03717692,20.21967312,22.08397689,19.61178129,25.83377751,20.76973536,18.19485302,26.21696729,20.66296733,25.11046965,21.62178092,18.81594299,16.38473317,21.4706976,23.71488074,20.21497242,21.15543282,16.48200435,21.27635503,17.17114747,19.9402548,16.23446195,20.72759977,21.96638892,22.25951025,19.08950738,21.51993902,18.04985918,14.97122919,17.37855734,24.19223795,20.8512168,20.93527298,18.94408862,20.66190333,21.70659255,20.86992739,15.89791634,18.20394537,20.2652728,18.35328038,18.27871714,20.1748879,20.17221384,20.71262859,14.33998915,19.00281502,17.30132649,21.18185471,17.54422491,17.66129099,20.16682507,20.54376912,19.31705925,24.54435871,24.44742929,24.19276094,24.60965631,20.60678472,21.63881416,19.10414313,21.51050535,18.04640997,17.9773526,18.95459108,19.00854078,18.33346549,20.35119914,18.17586138,19.86731494,19.25781827,19.17469654,17.89959885,16.75496577,19.55507026,18.4732301,18.01851534,18.60733754,21.13633845,23.33387613,25.69426608,26.68026998,26.76071539,27.92347924,26.37860402,22.61369348,25.46339731,27.17432064,27.31254905,24.12001389,24.82851902,20.77329699,24.28229359,19.29181147,22.2432045,23.65487603,15.29723871,20.8022505,17.24252287,20.10837386,18.60213339,18.98539169,26.50712538,23.51824217,18.42936179,17.28444458,21.18185471,23.92115549,17.57731818,16.3933737,18.78646108,17.46684917,20.00920262,21.48558809,22.06808187,18.98685864,20.15253985,18.35786124,15.76603709,16.85565933,18.75561785,16.54541701,20.97368195,17.26389269,20.13450905,18.0109378,18.78511398,21.25116916,25.83845342,21.21049879,0
25.02009356,21.37335585,22.28639673,21.18389339,14.06423753,21.32108692,25.01119931,21.23531425,21.11467455,26.93304659,28.29458367,24.42319858,27.34255832,27.01516066,25.34992218,19.82893602,21.66578827,27.5558245,27.11673838,25.24458439,16.49163392,16.67330908,18.28608843,20.49631645,16.74491265,21.4515809,19.61765399,18.01181144,19.51060966,14.57358802,21.37939053,22.60392308,13.7874945,20.82347298,22.58676765,22.50313447,18.81736157,21.37501344,20.63283549,24.0534345,22.20194172,19.27814315,18.84537979,22.68272525,25.66381988,21.12737032,27.51579,17.67943886,26.30252132,10.1959873,15.37910757,22.7402133,28.42911348,17.35685599,20.35192377,21.74027116,19.14437694,26.1972247,20.3051032,18.24108007,26.37174725,20.24886337,24.76231223,21.90709017,18.65363583,15.85196859,20.75407113,23.44713608,19.56734525,21.51847788,16.55574247,20.76949809,16.86245575,19.30899888,16.71361474,21.24469772,22.00805344,22.45708449,19.01563011,21.60729374,17.93909707,15.66860803,17.32276438,24.61195488,20.76209326,20.21693764,18.98571132,21.6216079,22.12283589,22.21640336,15.59688857,19.01339083,19.9928858,18.17792071,17.5745344,20.90170659,20.01817301,19.39937598,16.171255,20.2048326,17.64572879,21.0943142,18.13268548,16.92809037,20.84019935,20.13038077,18.81738967,24.73360618,25.15280074,25.06067684,25.05332507,20.58758617,22.64612644,19.11931605,22.34169716,19.3442764,20.41586037,19.20450667,21.19081755,18.5871219,20.7805662,18.02555595,20.07754203,19.22980457,19.68190752,17.77577101,17.91808873,20.18890512,18.78752957,17.64517993,18.90363476,21.69035015,23.42101273,24.87741366,25.5697082,25.5899889,27.6519777,26.30026955,21.14568529,23.00438028,26.9977116,26.53606488,23.59215965,24.80761941,21.19752928,24.21152125,18.71880376,22.01751154,17.21234439,11.80976813,23.24702235,19.11969853,18.56667842,19.16485784,18.24179234,26.55600086,23.17189282,18.55658089,17.30889892,21.0943142,23.1388205,18.19704867,16.8836695,18.72779418,19.02239762,19.8102688,21.41929878,22.38910744,18.72786729,20.6592695,18.76334206,16.38262403,17.4562421,18.76103823,16.93483114,20.4449259,17.55294672,20.78089535,19.16833669,19.43684978,21.05336779,25.49826596,20.44433159,13.56269893
25.16952614,21.76939236,22.07964005,20.77551705,14.34921211,20.79955673,25.37688446,21.28237412,21.06711854,26.93612615,28.61508819,24.3724099,27.38490342,27.23712695,25.46092731,19.88740508,21.23995974,27.56196167,27.1882047,25.61192137,16.72935521,16.64662902,18.40486298,18.76678122,17.03020372,21.43681065,19.63392292,18.18857436,19.99608725,15.13767162,20.84157279,22.6434306,13.65631313,21.06821737,21.46428948,21.75834848,19.37126829,21.16438587,20.25369286,24.07904306,22.27166164,20.18915977,18.06364787,22.6347745,25.67239121,21.31482053,27.68369428,17.73564857,26.58264898,9.992938336,16.83207412,22.84410213,28.62630567,16.57994933,20.43904864,21.92983774,18.6240779,26.24407403,20.08698364,18.35920907,26.10945908,19.88172788,24.23251015,21.82014857,18.91060467,15.48564066,20.66623441,22.93829835,19.96974344,21.40070175,17.97879424,20.98588292,16.39156247,19.699403,16.39712309,21.13823367,22.25919587,22.56862254,19.0086119,21.72398543,18.01931924,14.35597044,17.76973455,24.8199042,20.75362727,22.00013999,19.82296442,21.14248479,21.47702647,21.51443524,15.87262679,19.1963812,19.98048966,18.20264997,17.16541737,20.93402915,20.26159568,20.84668175,17.17727353,19.72354596,17.83748627,20.95166819,18.11156872,17.387117,20.87307307,20.06015761,19.22638397,24.48810227,25.27304384,23.94576414,24.71472088,20.30506199,22.73404864,19.00609319,21.41382727,18.10176028,18.7114418,17.88490385,18.03548645,16.84615146,18.61039409,17.8646698,18.29640094,17.77018639,18.6339637,16.36411755,16.74703907,18.84701757,18.13053034,17.47960661,18.18325737,20.69529117,23.05477984,25.13509516,23.95377222,24.07107989,27.2864174,26.28107346,19.82155913,21.93567332,25.53947617,25.37398832,22.23239311,23.88782609,20.18438263,23.52538496,18.7554842,20.51724743,19.92992007,16.74140115,22.84022375,18.89729598,18.97026882,18.4064417,17.64080273,26.41783084,23.22457775,18.18109401,16.71553306,20.95166819,22.95490324,18.32691659,17.33380176,18.87043697,19.04977146,20.28763123,21.52349926,21.88469819,18.63919584,20.57810268,18.91362866,16.03492789,17.32414538,18.02214563,16.78238399,18.59420431,17.63033823,20.78192236,18.78838061,19.26131447,20.85757103,26.0368691,20.92148895,0
25.17264988,22.03752651,22.35470486,20.2092344,14.57400214,20.68426493,24.93642187,21.02320883,20.67210762,27.60087957,28.78303404,24.25356743,27.26015286,27.26028658,25.45396087,19.6118083,21.23406778,27.30978019,26.79388606,25.8709407,16.64416611,15.0127991,16.42236048,20.54738598,12.99506047,21.70496955,19.7668443,18.25739245,19.87798204,13.88025314,21.20266969,23.02230143,13.65374078,21.25600304,24.16898399,23.33284555,18.73864977,20.69077555,20.54869399,24.08863015,22.39813331,20.5446532,19.31306681,22.95706891,25.65513671,21.25195273,27.96562028,17.64891225,26.72891495,12.96920662,16.47373745,22.67236081,28.44008874,16.31583946,20.41592328,22.22180245,19.14438192,25.73294871,20.14110678,18.01654716,26.53445388,19.66655343,24.30116354,21.74053182,18.54140673,14.23354478,20.98764845,22.628456,20.12272564,21.2937837,17.02326705,20.94185716,16.05133641,19.68810173,16.10736013,21.10697564,21.71611066,22.40030618,19.32857852,21.75746733,17.34290803,14.90086681,17.97359648,24.64228856,20.81293561,20.96747395,19.61123197,21.03974506,21.37631885,21.23816796,15.99183182,18.9902037,20.37282362,18.44230369,17.65433534,18.32565681,20.03145353,21.17078023,16.85166365,19.46616013,17.3219369,20.78678012,18.15805737,17.28717127,18.30255861,20.12427532,18.52105212,24.38701883,25.20049811,24.28915583,24.51461107,19.84828061,22.76102585,19.39144709,21.33406428,18.10036975,18.73853432,18.21277184,17.53554877,17.49198615,18.44101106,17.55858514,18.34727965,17.60352493,18.4795474,16.09953274,17.04718783,18.71064839,18.16016195,17.71498331,18.09581422,20.53585913,22.42769111,24.8251609,23.54342093,23.74129796,27.37429068,26.26837664,19.03230138,21.92346858,25.34982063,25.90082616,22.21177455,24.28853993,20.17996739,23.56084719,18.50365495,20.84364277,20.27479558,15.3372386,21.53130387,18.01366616,18.72214379,18.60686422,17.14453876,26.27531075,23.57849627,17.39894405,16.59546147,20.78678012,23.24957355,18.14456365,17.23752742,19.25581926,19.09754866,19.70003664,21.83361629,22.44215964,18.847611,20.62748936,18.14328355,15.57133788,14.79207853,17.68229512,16.3876808,18.78469235,17.84577792,20.74218853,18.4766592,18.83569886,20.63947408,26.08204094,21.27282638,0
24.54828978,18.47964608,21.77003956,21.1277683,14.07196507,21.41073703,24.22704483,20.17472701,19.85904789,27.41628999,28.71782121,23.18160376,27.19871294,26.95838745,25.20272084,18.98444349,21.06636713,26.44591654,26.78429408,25.90429754,15.12258537,19.42692195,17.28029956,20.00424516,18.90641796,21.22457937,18.48409123,18.09314414,19.63058176,17.840071,21.11530215,22.42192741,19.06449806,20.24518477,22.0445979,22.12172669,18.44048801,20.2030062,20.99298534,23.52587836,21.71410295,19.81172432,20.13754405,24.58225795,25.55466962,20.73154775,27.26331857,19.18934922,26.2615744,18.6720489,18.31087457,22.0437746,28.22072154,19.84680645,19.78004149,21.60620593,19.27536977,25.08303456,20.19395722,18.61106443,26.1465713,20.62356897,25.06525378,21.93649776,20.44220344,14.92666663,20.96316209,22.89441202,18.85197164,19.50943676,17.27701491,19.45822836,14.49685378,17.35948363,14.59869226,20.94431028,21.97107128,21.75531793,18.90751859,23.31498823,18.95020274,17.08866403,16.36801188,24.9849728,20.39261825,20.05608596,19.36292409,20.6948926,20.5502752,21.70808446,16.96937528,18.0919725,19.21889428,17.05097521,14.80599572,23.41322414,19.6088179,20.74823217,15.3610185,17.93777035,16.87261477,21.13825492,17.55225632,17.5535768,23.395114,21.31211795,20.18747531,24.08549556,24.56219193,23.92925669,24.24686967,19.79442221,22.70243249,19.61021563,21.2706341,17.89443885,18.77763097,17.55614677,18.15725317,16.87158042,18.27954257,16.85234663,18.3387712,17.40540742,17.76116812,15.92223595,16.29235758,17.8891712,17.37750711,17.58581345,19.248143,21.68253002,23.16438157,24.99994277,25.48812401,25.51347416,27.4521739,25.84339677,22.4171461,25.119744,26.3654626,27.15474107,24.29485608,24.8836962,21.26981041,23.97183777,18.12680528,21.50682184,18.9589831,13.70249739,20.90016293,17.07885964,18.20084115,19.71797423,18.08071866,26.15930331,22.91620258,16.97740292,16.13430598,21.13825492,23.06812469,18.45879108,16.23946801,18.81858842,17.88404528,19.05399215,20.93543342,21.53843857,20.48050623,19.83783425,17.48354027,16.07313738,20.1739845,17.54312247,16.43758954,19.43583098,18.35814035,19.40830693,18.02354321,18.00185347,21.1379161,25.83909191,21.19717814,0
24.09138268,15.71042979,21.29321623,21.27383543,0,21.53071732,24.01425847,21.37983047,19.64540865,27.37444325,28.33905602,22.86762093,26.22911788,26.85853461,24.53477241,19.3379202,21.82611629,26.74240495,26.37803872,25.84062257,15.52169245,18.55821142,16.37892136,20.74766278,18.39942397,21.14847596,18.81493288,17.22834899,19.12993448,18.47469222,21.85706448,21.81402694,19.80656378,19.07046428,23.69280075,23.23159826,18.13338809,19.77239351,18.76683944,23.24851785,20.09050401,18.37251227,19.91898112,24.49665273,25.5321812,19.99914947,26.55132154,19.82862463,26.29629106,19.67173109,18.52998714,21.34691189,27.62833446,16.88445674,19.24129425,20.9542872,19.52455128,24.89150056,19.37039794,18.55880185,25.42003348,20.01632815,24.36044867,21.77451282,21.27655042,0,20.90126245,22.7854834,18.00005503,20.60323151,16.85687533,17.84504281,16.65971722,16.76243395,16.4602959,21.41221371,21.38507561,21.30022183,18.57560203,24.05358282,20.02371104,15.14537495,16.82754119,25.97909542,21.25457424,20.48984208,19.92285585,21.19175445,19.92441819,22.24006721,17.09677691,16.52483245,17.84136164,15.94395703,15.39285404,23.13634252,17.67303297,19.00014033,16.1028369,19.10611561,16.63188754,18.60669076,17.81118652,17.3393107,23.01020778,21.80162351,21.12124956,25.35297134,24.27753551,23.24604077,23.37227512,21.87506762,21.66104738,18.93353218,20.35624777,20.66233546,19.31748549,17.38008898,19.01365526,17.12220113,19.79724672,16.95842811,19.68536135,18.44398359,19.35604569,17.37021912,17.44228749,19.81876159,18.13189212,18.15177468,19.23614035,21.87245395,22.86075529,24.5913214,27.56059873,27.38143034,28.28857507,26.41759137,23.04544639,25.61945793,27.67726038,27.5928885,24.96582263,26.17872576,22.72077468,25.05784109,18.71152583,22.97464372,16.81206447,13.35328469,24.14705,19.85538255,18.36915001,20.69545261,19.53849019,26.70462073,22.2524613,16.95415086,15.68110112,18.60669076,22.85365317,19.52366341,17.08896418,18.81048064,15.85632826,16.88125738,20.97304637,21.34934657,20.25458347,19.22572758,16.73880477,14.35899453,19.87561438,16.44650179,14.17695227,21.55274742,18.50803846,19.10941494,18.18666559,19.47327569,19.79596988,25.16198415,16.95047518,0
24.78529785,20.3751784,21.21125974,20.22101472,0,21.51043919,24.56853771,21.51274432,20.15427052,27.01159514,28.53680398,22.72469516,26.41572058,26.62930349,25.17811769,19.54810506,21.13013627,26.53213302,26.1016637,25.64772984,15.26817646,19.73511635,16.36249181,20.0300865,17.84467512,21.06570801,18.40102949,18.35393507,19.0187571,17.32286998,21.09797359,22.69032606,18.44924136,20.03729626,24.12261246,22.78778521,18.03107116,20.01388693,19.79133303,23.13726964,21.12459907,19.04227657,19.49707411,24.03625588,25.63967028,20.26466823,27.4650743,18.78136292,26.34259631,14.69190706,17.85500227,21.58898266,27.85244243,16.63381829,20.03402649,21.72435855,17.76511772,25.47420709,19.78076081,17.47233387,25.36496109,19.48274298,24.11406232,21.64796647,20.09623129,0,21.2158138,22.56250121,19.15983932,20.36354126,16.56456632,19.49740358,15.64247482,18.1290767,17.14323372,21.27680539,21.56320512,22.03951449,19.19747349,22.7880936,19.30740095,15.04230063,15.5865173,25.45747115,21.04276752,20.33499992,18.95025116,21.0760764,20.75795231,22.14696792,16.67093281,17.83611818,18.97257319,16.51328038,15.71866665,22.48328021,18.69214211,20.27878633,13.68770373,17.78324126,15.24644372,21.160831,17.40137954,16.68314541,23.20888045,20.23680954,19.89121707,24.96886429,24.8281374,22.93286083,23.44186226,20.22899831,21.41645789,18.82787917,20.66807474,18.16331062,17.79856673,17.03248703,17.69530986,16.3698018,18.76959252,16.7332537,18.62599416,18.44235634,19.00707929,16.69866398,16.44705093,19.54002206,17.86402287,17.59261763,17.90716648,20.06330949,22.59275197,24.47823039,24.49790829,24.57293257,27.08691609,25.99146893,20.72061501,22.95736193,25.85635331,25.70917189,21.98340142,24.38188714,20.65901247,23.1973163,17.70789158,20.57300269,17.83182678,13.86997933,21.1694816,17.04269606,18.21408666,18.52099459,17.55177584,26.03970409,23.09328586,17.55528563,15.54653278,21.160831,22.86744975,18.99843893,16.55928746,18.45693991,17.35622842,19.37736094,21.37450145,21.86723952,18.70432246,19.29499311,16.67921892,15.53642936,19.38165278,17.03476673,16.07700344,19.48774388,17.81420692,19.00808662,17.90064278,18.74766852,20.98055521,25.87727601,20.58395422,13.18542551
24.94957735,20.35544574,21.43412017,20.82115114,14.26451591,22.36835965,24.97069955,21.66922764,20.7625556,27.53797453,28.73208608,23.53261739,26.65828947,27.22609284,24.94286029,19.92995473,21.27609543,26.4557155,26.62551267,25.85297398,16.53436368,20.61524796,17.64805558,20.55195979,19.08684632,21.45366501,19.6094493,17.43993637,19.08208146,18.17682569,21.26441969,22.62207573,19.81230737,20.29349298,24.48914905,23.45539658,18.90096407,20.39941562,19.92085148,23.69098553,21.30821958,19.41249542,18.19374191,24.90545307,25.6835812,21.23998071,27.42297437,19.3752813,26.0984236,0,19.28404915,21.88152028,28.27647117,18.43594692,19.97686894,21.64377165,18.88491279,26.18594211,19.59148034,18.19495399,25.88531248,20.21880089,24.97057449,21.81653098,20.74285545,14.50791849,21.81885363,23.45395971,19.50858982,21.02406019,17.34323777,19.34733156,16.16400339,18.21252488,17.01144567,20.71124685,22.17224589,22.22697099,19.00486509,23.62044168,19.94587387,16.37119809,17.40623823,25.77344966,21.07222618,21.10016761,19.51928879,21.24644604,21.08775223,22.95943795,17.77623382,18.17171923,20.00338752,18.05451953,15.54644234,23.65166762,19.31516504,20.86307993,15.06907209,18.27657881,16.23965446,21.47693948,17.57349187,17.06323707,23.54330882,21.13437681,20.39429416,24.5034335,24.77091302,23.38379643,23.54253091,21.03180753,21.32464204,19.82863237,20.81185678,18.52013523,19.20348183,18.00305667,19.05461757,17.5321961,20.05040136,17.1962371,19.63352565,18.53649387,19.44817883,17.23153996,17.41590678,19.48430172,18.30666251,17.45440373,17.72666388,20.80666211,22.75347365,24.13993685,25.81318672,25.94248961,27.67622282,26.49444932,21.88482114,25.01884898,27.28364291,27.18513246,23.96869606,25.09731497,21.48055504,24.23742684,18.53656975,22.2301439,18.35287967,0,21.14731922,16.53519942,18.0422739,19.3960821,18.82511717,26.31008611,23.04244826,17.86286131,16.33443043,21.47693948,23.96576588,19.51334208,16.77643303,19.35754556,17.27076982,19.50224522,21.30322333,21.98975309,18.3203246,19.7973148,17.46980078,16.48562494,20.41368577,18.52688126,15.68641845,20.66833621,17.80194197,19.7530943,18.28066657,19.4080498,20.78610208,25.50437552,21.33782508,13.62970213
24.42718514,20.87808385,20.89937684,21.21181939,14.06760242,20.49185603,24.31273294,21.70296655,20.7557963,26.57290941,28.02004413,24.07117648,26.49374994,26.65684076,24.76402222,20.33279271,21.39068591,26.27999596,26.31453113,25.30732469,15.61749616,20.31012791,19.03079913,19.78742116,19.19174843,21.84292499,19.94494364,17.85637081,19.49577892,16.74132214,21.62099567,22.27403485,16.89495983,19.10602868,22.53026177,22.5315854,18.90659998,20.8883843,21.30205874,23.50563386,20.84530704,18.3471888,18.52752282,23.16953604,25.70992438,20.74601809,27.38866705,17.40380261,26.23323195,13.17617315,17.38045261,21.94258752,27.77765377,16.51811524,20.08636303,21.6866091,19.89073036,25.5885211,19.27729648,16.83837914,25.22092246,19.45204211,23.77263705,21.35676144,19.62472943,15.60177079,19.44957991,22.6999043,18.88627411,21.11457225,17.72533297,19.74038688,16.44031767,18.71847602,15.51542265,21.08205351,22.25549226,21.8101515,18.60162935,22.48483592,17.76578465,14.95360537,16.68595328,24.37870874,20.45059006,20.11105159,18.29305398,21.39057886,21.41108319,22.10773398,15.60478486,17.75535053,18.12149811,16.42657599,14.37381675,23.24867434,18.95698014,19.91064859,15.0145436,18.75757882,17.03804018,19.74721121,17.81285416,17.05556842,23.27490973,19.29707075,19.19665015,24.87218408,24.6208594,22.89753252,22.86008121,21.00872815,21.18027159,19.01853708,20.32170354,18.61204777,19.44517048,17.32249154,19.85038526,16.80269306,20.62511307,16.97970429,20.49421788,19.07794487,20.28119654,17.58203169,17.97977127,20.12178391,19.19175324,17.75345834,18.67755793,21.39760779,23.08792069,25.59535638,27.45197432,26.94824429,28.33051957,26.6405407,23.154379,25.195198,27.8116008,27.88799468,25.09078685,25.65969455,22.36332122,24.87870687,18.24302053,22.82585416,16.48868747,0,21.9125601,17.58196552,17.84849458,19.14199484,19.6532772,26.4656909,23.08740101,17.70896935,16.52513843,19.74721121,22.39793257,17.83178968,17.11025899,18.5761337,16.8961195,19.05605552,21.39436587,21.40896096,19.07765025,20.28944708,18.54141429,15.37785445,20.05175991,17.65123392,15.25107552,22.27579686,17.40177117,20.27023943,16.9004659,19.06578688,20.16550938,25.54234129,19.14850218,13.27860926
24.25665566,16.60692566,21.37029629,21.76880219,13.54024915,22.23293789,24.09965144,21.93571864,20.05704908,27.4601774,28.40523009,23.29827979,26.2632258,27.0754446,24.56122658,19.96186085,21.48805194,26.63411255,26.20193363,25.87899023,15.60516117,20.82645539,17.73146488,19.54892536,19.87945911,21.35367667,19.81901741,17.03944388,18.81354636,18.89960475,22.09193215,22.37527997,21.54296997,18.06922422,21.67644222,22.04298522,18.24288102,20.63650868,21.45774458,23.81606988,20.33598127,18.41473891,18.88132909,25.1578833,25.36294117,20.14446781,26.98341592,20.14131138,26.47121349,20.33796592,19.95356985,21.2988496,27.53118095,19.10960879,19.63270061,21.11897465,19.891582,25.18545504,19.74725875,18.75723699,25.15949563,20.17935029,24.4975106,22.26919946,21.50083459,14.45320632,21.99790648,24.12545155,18.72438062,20.40372357,16.82211021,17.37514127,17.82437457,16.41440446,16.14670788,21.22603758,22.13151883,21.74470821,18.73445163,24.17028062,19.28724568,16.1585308,16.90754792,26.49368979,21.14924475,19.36015694,19.88541934,20.86893858,21.61012415,23.40120205,17.22171927,16.75823623,18.65674606,16.90045411,16.12845758,22.98306997,18.02270916,19.15146999,16.79395886,19.41431361,16.78922796,19.15799571,17.57753209,16.79930692,22.93574579,22.00922005,22.15848919,25.30618559,23.8416489,23.59479032,23.33603045,21.99094046,21.7300202,18.92656529,20.43865583,20.96539186,19.15355451,17.00672054,19.92140223,16.72148641,19.67211798,17.21141305,19.088237,17.93582113,18.74438384,16.73109359,16.84803604,19.11251332,17.88195635,18.00837391,19.1358821,21.81381602,22.1380702,24.83128226,26.93096433,26.91811604,27.79921057,26.3892072,22.30273513,24.76513325,27.46949281,27.2083788,24.02818726,26.30979338,23.10562418,25.01870723,18.09638573,22.65270692,19.66682038,17.86494783,27.46266537,23.45702624,18.09196217,20.79173126,18.61497219,26.8533643,22.46263482,18.37110022,15.91134517,19.15799571,24.43033265,19.99602517,17.62201606,19.23199926,14.99156613,18.18796093,20.70748889,20.9315967,20.25424898,19.28467502,17.94397419,15.39446269,19.78712779,17.53813587,15.63837935,20.5749972,17.49381637,19.04108426,18.11569395,19.94191733,20.27335739,25.47871948,17.62939487,0
24.45575959,21.81269594,20.75222137,20.34349045,14.17874265,19.64834178,23.81241873,21.93113822,20.61664845,27.4596202,28.37435867,24.05945611,26.79965525,27.25248102,24.92636554,20.54618137,21.91276657,27.3460052,26.48770367,26.44994997,16.24207622,15.44125833,16.49722813,19.97760276,15.63279645,21.56107347,19.63439985,17.9002772,19.47947438,14.6513881,21.02864466,22.15961946,14.05841459,19.74393535,23.10817794,22.75211334,18.67035543,20.85222698,17.28982078,23.80181303,21.17406133,17.82661055,0,22.32172913,25.73311452,21.3799066,27.00821318,16.69294236,26.2356194,0,16.42729647,22.19543108,28.1601189,0,19.37222529,21.27036719,17.9004718,26.53749577,20.01590093,18.58838525,25.75494348,19.80322615,24.06110638,20.66428668,18.97293493,13.94260614,19.66498192,22.22793611,18.82915288,21.04659915,17.24892821,20.40432146,17.39938642,19.0063206,16.5526691,21.88546104,21.60939024,22.22794698,19.12165239,21.70393314,17.5385224,14.73645478,16.88850544,24.97344632,20.60568749,19.97435717,18.07995347,21.07348065,21.44426776,21.98675173,16.00540525,17.2087297,17.74171714,16.0569975,14.77817982,19.46475911,18.24288567,19.81998414,16.6696325,18.61907006,16.71744884,18.28777099,18.46005187,15.87678071,19.3917827,18.9217073,19.40724494,24.86991228,23.82950897,23.92316034,23.4163075,21.41908425,22.11663808,18.55299173,20.38452661,19.39155408,19.08404796,18.15402199,19.74481906,17.52913311,20.97605222,17.99480642,20.27442821,20.06652677,20.32218343,17.95444625,18.1827629,20.56767204,19.45104606,16.52605597,17.99536968,21.06287554,22.62143821,24.54438229,26.37864139,26.19023411,27.49174777,26.48302985,22.74970926,23.72190388,26.94411826,26.67929567,23.52758069,25.63380945,22.24381348,25.10093005,19.07999512,23.0826763,19.31023333,13.18673329,22.08800628,17.77284935,18.14831272,18.15226999,19.66499754,26.45712792,22.6891259,17.70320065,17.11485054,18.28777099,21.7884065,18.60704851,18.13208297,17.95179694,16.81804536,18.67669745,20.80626089,20.81477802,17.25001152,20.22390508,18.21330361,14.78662699,16.11522658,16.85261485,15.2721559,22.00937725,17.57795983,20.56781499,18.30370495,19.80397027,19.93373531,25.14954297,18.53574679,13.41035883
23.8095818,15.96582937,21.89801159,22.00305324,13.26517549,22.5857298,25.07207162,21.19887603,20.75810363,26.5573138,28.03832831,23.15227556,26.81579284,27.05234973,24.66290232,19.27219692,21.06172782,27.18280669,26.74527796,25.27079794,15.72192692,21.27152344,18.55432654,20.34217995,19.62892962,21.64563864,19.68561457,17.87063563,19.59091776,19.2514408,22.34068058,21.78558138,20.27977946,18.43042805,20.9888289,21.74020033,19.52395815,20.62608152,21.33730394,23.72931527,21.05842912,18.93631012,18.83691639,25.12407488,25.90421346,21.19645985,27.12701264,20.26597323,26.12029984,16.47221485,19.24223442,21.10716726,27.64061102,21.23913873,20.55826468,21.44572316,19.86523487,25.71399341,19.55752914,18.92953582,25.02604877,20.41470175,24.81992223,22.15830674,20.96643715,16.77873168,21.85802161,23.52809958,19.48885807,20.18221975,18.28355414,16.87694854,16.13079174,16.14194746,15.71378924,21.12791437,22.6863849,22.26560675,18.83960056,24.47679941,20.8587103,14.91690578,17.45222515,25.7194816,20.45778064,20.8823087,20.52151418,21.06226688,21.2063902,23.05334061,18.84157049,17.71762288,20.69710077,18.82752568,15.46591709,22.89597441,19.77434149,19.77959754,15.99335859,19.47323406,17.63393887,20.49249576,18.14628028,18.12933333,22.88059525,21.21705069,21.21954788,24.70642314,24.65704095,23.81664708,23.5436876,21.74804499,20.91951586,20.47060029,20.74048323,20.28496075,19.18541265,18.48375674,18.82017896,17.30501968,18.71734843,16.39206581,18.58637436,17.47292084,18.0563096,15.71555988,15.76162914,18.14322874,17.1496479,18.13049012,18.71141492,21.44248341,23.49810745,25.07577654,26.45107558,26.22824091,27.91912763,26.57990315,21.78200877,24.28613787,27.57874563,27.40875937,24.32990122,25.41648718,21.61066938,24.46815622,18.33958038,22.46408777,20.0434906,16.65736032,24.67242389,20.6840029,19.22340077,19.28409435,18.81573352,26.71801596,22.7870335,17.85060807,15.6389732,20.49249576,24.61860691,19.04269072,16.43604456,19.24702351,17.02909307,19.35886364,20.99738556,21.04006492,19.00813314,19.44095633,17.5988885,15.74425572,19.58919394,19.32986421,15.55425908,20.77973138,17.18937094,19.41731894,17.60776375,19.7063122,19.82402333,26.13235344,20.29539551,13.18101284
